region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,q_mean_mm,q_sd_mm,record_len_years,camels_q_mean_mm,n_years,log_drainage_area_km2,n_complete_years,tmean
WWA,12094400,57.9,-121.894365795511,47.0586356937928,-1271.42,7.92885,0.76,0.16,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.84,0.1,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,23.077436,294.301196539973,1065.9351,1068.105,1801.9143,437.15179,1068.105,2152.1,2.4,10.4,768.2,74.2,259.4,3.9,0.5,1.0,0.0,4.55436343890628,4.35349251427731,6,,4,4.07584109065754,4.0,6.4
WWA,12095000,205.5,-121.963602327495,47.0836754757513,-1316.95,5.49335,0.67,0.2,0.09,0.02,0.02,0.02,0.0,0.0,-0.02,0.8,0.09,0.06,0.01,0.02,0.02,0.0,0.0,0.0,0.83,0.06,0.06,0.01,0.01,0.02,0.0,0.0,0.01,15.226775,297.438375253498,594.86334,676.06256,1801.9143,133.51698,676.06256,1758.1,3.8,12.9,835.9,32.4,258.8,4.0,0.5,1.0,0.0,2.79936044894724,3.1812211597809,54,2.65863567896673,69,5.33030041240109,57.0,8.35
WWA,12096500,1142.9,-122.007946869804,46.9974345805737,-1283.19,4.75596,0.57,0.17,0.14,0.02,0.02,0.06,0.01,0.01,0.0,0.64,0.11,0.12,0.02,0.02,0.06,0.01,0.01,0.01,0.69,0.08,0.1,0.02,0.02,0.07,0.01,0.02,-0.01,15.695539,298.095973461733,656.64294,810.02722,4381.957,15.118275,810.02722,1889.2,3.3,12.3,806.1,233.1,265.6,4.1,0.5,1.0,0.0,3.76094944743196,3.19095892762676,12,,11,7.04219875553163,17.0,7.800000000000001
WWA,12096600,42.4,-121.682255298153,46.8850988941746,-1289.34,7.06085,0.29,0.08,0.39,0.01,0.01,0.02,0.02,0.18,0.0,0.29,0.09,0.39,0.01,0.01,0.02,0.02,0.18,-0.01,0.29,0.08,0.37,0.01,0.01,0.02,0.02,0.2,0.0,24.981794,67.4839563057273,1964.6277,2087.5225,4266.0,1194.8678,2087.5225,3039.7,-2.0,5.0,578.8,1836.2,313.3,4.5,0.5,1.0,0.0,6.88559164719626,5.99443720290576,7,,5,3.77045944110636,5.0,1.5
WWA,12097000,556.8,-121.622026317153,46.9787474134286,-1278.32,7.59982,0.75,0.08,0.12,0.01,0.01,0.01,0.01,0.02,-0.01,0.76,0.08,0.11,0.01,0.01,0.01,0.01,0.02,-0.01,0.73,0.07,0.14,0.01,0.01,0.01,0.01,0.03,-0.01,24.062807,10.9631565610243,1405.6821,1427.8304,4385.4985,526.26331,1427.8304,2158.7,0.4,8.7,660.7,474.0,286.3,4.4,0.6,1.0,0.0,3.97721808867953,2.72125631260313,26,,25,6.32400047519339,25.0,4.55
WWA,12097500,189.8,-121.484465625757,47.0860254603318,-1250.06,9.01645,0.88,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.72,0.05,0.21,0.01,0.0,0.0,0.0,0.0,0.01,22.55167,305.895986587585,1225.2993,1210.4083,2033.6616,526.45648,1210.4083,1838.2,1.1,9.7,680.6,148.2,279.3,4.3,0.6,1.0,0.0,2.66731513299709,2.80926657634349,67,,69,5.25122575901419,57.0,5.4
WWA,12097850,970.0,-121.624745861831,47.0338680142983,-1271.66,7.98293,0.77,0.09,0.1,0.01,0.0,0.0,0.0,0.01,0.02,0.79,0.08,0.09,0.01,0.0,0.0,0.0,0.01,0.02,0.76,0.07,0.13,0.01,0.0,0.0,0.0,0.01,0.02,23.332056,350.34193626343,1232.1593,1261.9846,4371.4707,352.90283,1261.9846,2060.2,1.1,9.5,691.9,304.9,278.3,4.3,0.6,1.0,0.0,3.57085441797774,2.92286109906616,29,,44,6.87832646829133,29.0,5.3
WWA,12098500,1039.3,-121.640781324328,47.0414986541998,-1273.68,7.97277,0.76,0.1,0.1,0.01,0.0,0.0,0.0,0.01,0.02,0.79,0.09,0.09,0.01,0.0,0.0,0.0,0.01,0.01,0.76,0.07,0.13,0.01,0.0,0.0,0.0,0.01,0.02,22.728825,345.611909062037,1199.0276,1226.5818,4391.98,245.37282,1226.5818,2057.8,1.3,9.7,700.5,298.1,276.8,4.3,0.5,1.0,0.0,3.4530955409003,2.56649519693471,54,,53,6.94726441207685,53.0,5.5
WWA,12099200,1062.3,-121.64722417171,47.0442540840839,-1273.92,7.80968,0.75,0.1,0.1,0.01,0.01,0.0,0.0,0.01,0.02,0.78,0.09,0.09,0.01,0.01,0.0,0.0,0.01,0.01,0.76,0.07,0.12,0.02,0.01,0.01,0.0,0.01,0.0,22.39451,342.521379104871,1185.4563,1207.1055,4347.6006,197.62575,1207.1055,2041.2,1.4,9.8,706.1,278.8,276.2,4.3,0.5,1.0,0.0,3.33622472209369,2.55722524505564,16,,15,6.96913255865704,20.0,5.6000000000000005
WWA,12099300,12.3,-121.875450867947,47.2152468555997,-1297.84,7.24275,0.91,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.93,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,17.782969,194.424609798953,752.11298,756.85437,1194.9084,434.28329,756.85437,2169.3,3.7,12.1,836.1,23.2,254.9,3.9,0.5,1.0,0.0,3.97537677730319,4.82691981773704,4,,3,2.58776403522771,3.0,7.9
WWA,12099400,22.3,-121.895346620347,47.2038492979123,-1387.52,3.87922,0.76,0.1,0.09,0.03,0.01,0.01,0.0,0.0,0.0,0.78,0.1,0.08,0.03,0.01,0.01,0.0,0.0,-0.01,0.84,0.07,0.05,0.03,0.01,0.01,0.0,0.0,-0.01,14.01701,224.599957500079,544.86755,588.62341,1203.1262,288.04523,588.62341,1976.5,4.2,13.1,857.3,17.1,256.0,3.9,0.5,1.0,0.0,2.93307180013748,3.11821712618025,4,,3,3.14845336057165,3.0,8.65
WWA,12099500,31.9,-121.911941747048,47.1982483903988,-1367.74,2.71337,0.68,0.12,0.11,0.03,0.03,0.03,0.0,0.0,0.0,0.69,0.11,0.11,0.03,0.03,0.03,0.0,0.0,0.0,0.73,0.09,0.09,0.03,0.03,0.03,0.0,0.0,0.0,12.472595,240.559363090343,425.83023,505.93167,1203.1262,230.12117,505.93167,1867.4,4.4,13.6,869.6,14.4,256.4,3.9,0.5,1.0,0.0,2.56555103307123,2.66838647681341,4,,3,3.49347265777133,3.0,9.0
WWA,12100000,1104.7,-121.658113591884,47.0500563201787,-1274.5,7.58942,0.75,0.1,0.1,0.02,0.01,0.01,0.0,0.01,0.0,0.77,0.09,0.09,0.02,0.01,0.01,0.0,0.01,0.0,0.75,0.07,0.12,0.02,0.01,0.01,0.0,0.01,0.0099999999999998,21.92795,337.565630081659,1160.6719,1177.8286,4358.8369,189.42511,1177.8286,2032.2,1.5,10.0,713.0,272.4,275.4,4.2,0.5,1.0,0.0,1.20214448345363,2.13279918824689,27,,25,7.00823389754836,23.0,5.75
WWA,12100490,1226.7,-121.703747057927,47.0670684276775,-1264.86,7.10714,0.69,0.1,0.11,0.02,0.03,0.03,0.01,0.01,0.0,0.71,0.09,0.1,0.02,0.03,0.03,0.01,0.01,0.0,0.69,0.07,0.13,0.02,0.03,0.03,0.01,0.01,0.0099999999999998,20.042679,335.249446840611,1087.5548,1076.8314,4371.4707,35.020782,1076.8314,1949.0,2.0,10.6,737.7,238.9,273.7,4.2,0.5,1.0,0.0,3.36117932296039,2.24874658588273,10,,9,7.11289777918679,14.0,6.3
WWA,12100496,1230.5,-121.705241480395,47.0676438389723,-1264.96,7.08657,0.69,0.1,0.11,0.02,0.03,0.03,0.01,0.01,0.0,0.71,0.09,0.1,0.02,0.03,0.03,0.01,0.01,0.0,0.69,0.07,0.13,0.02,0.03,0.03,0.01,0.01,0.0099999999999998,20.005535,334.874474847146,1085.3771,1074.2987,4391.98,25.907251,1074.2987,1947.4,2.0,10.6,738.4,246.9,273.7,4.2,0.5,1.0,0.0,1.76001602536993,2.48832922823514,22,,21,7.11598821756059,14.0,6.3
WWA,12100500,1234.2,-121.70690166104,47.0682837154459,-1264.48,7.06388,0.68,0.1,0.11,0.02,0.03,0.03,0.01,0.01,0.0099999999999998,0.71,0.08,0.1,0.02,0.03,0.03,0.01,0.01,0.01,0.69,0.07,0.13,0.02,0.03,0.04,0.01,0.01,0.0,19.948818,334.328401500517,1083.0505,1070.7776,4385.4985,17.975983,1070.7776,1943.5,2.0,10.7,739.1,237.0,273.6,4.2,0.5,1.0,0.0,1.17947910140689,2.07784793422107,22,,21,7.11898817927051,21.0,6.35
WWA,12101500,2448.2,-121.863238903633,47.0398041198056,-1273.23,5.7822,0.61,0.13,0.12,0.02,0.03,0.06,0.01,0.01,0.01,0.66,0.1,0.11,0.02,0.03,0.07,0.01,0.01,-0.01,0.67,0.08,0.11,0.02,0.03,0.07,0.01,0.01,0.0,17.507233,310.957921344213,867.71552,919.96967,4391.98,4.1019998,919.96967,1885.0,2.7,11.6,776.0,219.7,269.6,4.2,0.5,1.0,0.0,3.38701063691408,2.43995307871664,69,,69,7.8035167196038,74.0,7.15
WWA,12102025,3.0,-122.343008326034,47.1674575784507,-1413.0,0.0,0.08,0.03,0.06,0.01,0.02,0.8,0.0,0.0,0.0,0.07,0.03,0.06,0.01,0.01,0.8,0.0,0.0,0.02,0.06,0.02,0.05,0.01,0.01,0.84,0.01,0.0,0.0,3.6058483,51.8384940688412,127.04034,122.81604,152.25032,9.6868343,122.81604,1140.2,6.1,15.9,921.8,3.5,262.3,4.4,0.6,1.0,0.0,1.42868842425863,1.45472468649451,3,,1,1.38629436111989,1.0,11.0
WWA,12102075,46.9,-122.293930727905,47.1478862270263,-1398.93,0.0,0.06,0.02,0.05,0.01,0.02,0.83,0.0,0.0,0.01,0.06,0.02,0.05,0.01,0.02,0.84,0.0,0.0,0.0,0.05,0.02,0.04,0.01,0.01,0.86,0.0,0.0,0.01,2.6419604,317.96257284327,136.49298,116.67,187.96318,7.3799977,116.67,1125.8,6.1,16.0,920.4,3.5,262.7,4.4,0.6,1.0,0.0,3.17596395177848,0.780631797563997,22,,23,3.86911550441687,22.0,11.05
WWA,12102140,7.4,-122.372675143845,47.1837399020001,-1413.0,0.0,0.08,0.03,0.09,0.01,0.06,0.72,0.0,0.0,0.01,0.08,0.03,0.09,0.01,0.07,0.72,0.0,0.0,0.0,0.08,0.03,0.09,0.01,0.06,0.74,0.0,0.0,-0.01,3.987165,28.1570724012149,128.86346,119.4978,149.22758,4.049746,119.4978,1140.5,6.2,15.9,922.8,3.4,262.4,4.5,0.6,1.0,0.0,3.89802998530514,3.9179188660855,8,,9,2.12823170584927,4.0,11.05
WWA,12102190,5.4,-122.388869595179,47.1637783104471,-1413.0,0.0,0.0,0.0,0.09,0.01,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.1,0.81,0.0,0.0,0.0,1.1027408,259.554569299032,131.18405,132.04669,146.00897,122.39577,132.04669,1167.5,6.1,15.7,915.2,3.7,263.8,4.5,0.6,1.0,0.0,2.38372099785355,4.55983694553373,28,,29,1.85629799036563,4.0,10.9
WWA,12102212,9.2,-122.390281398148,47.1800567983912,-1413.0,0.0,0.09,0.02,0.1,0.01,0.09,0.68,0.0,0.0,0.0099999999999998,0.08,0.02,0.1,0.01,0.09,0.69,0.0,0.0,0.01,0.08,0.02,0.1,0.01,0.08,0.71,0.0,0.0,0.0,3.0396445,290.233108907067,128.56953,119.25714,145.97179,6.4685249,119.25714,1155.4,6.2,15.8,919.8,3.5,262.7,4.5,0.6,1.0,0.0,2.05540033593806,3.70169601225123,3,,1,2.32238772029023,1.0,11.0
WWA,12102900,12.1,-122.300051892506,47.2760343348251,-1407.09,0.0,0.14,0.05,0.12,0.03,0.03,0.6,0.02,0.0,0.01,0.15,0.05,0.11,0.03,0.03,0.61,0.02,0.0,0.0,0.12,0.05,0.11,0.03,0.03,0.64,0.02,0.0,0.0,3.9376178,235.542490444084,107.83611,99.883507,147.68065,5.0832658,99.883507,1165.6,6.5,15.8,942.1,2.9,261.2,4.5,0.6,1.0,0.0,0.924364055660365,2.08513229085536,3,,1,2.57261223020711,1.0,11.15
WWA,12103000,20.7,-122.324682893678,47.2946826509014,-1413.0,0.0,0.07,0.03,0.08,0.04,0.03,0.74,0.0,0.0,0.01,0.07,0.03,0.08,0.04,0.03,0.74,0.0,0.0,0.01,0.06,0.03,0.07,0.04,0.03,0.77,0.0,0.0,0.0,3.4176764,194.1264387519,104.43901,99.087692,155.0771,13.325747,99.087692,1174.9,6.5,15.8,942.6,2.7,261.0,4.5,0.6,1.0,0.0,1.26013160174915,1.07259221541124,4,,38,3.07731226054641,1.0,11.15
WWA,12103020,43.5,-122.317045554775,47.2789419653778,-1378.19,0.0,0.09,0.04,0.1,0.04,0.04,0.68,0.01,0.0,0.0,0.1,0.04,0.09,0.04,0.04,0.69,0.01,0.0,-0.01,0.08,0.04,0.09,0.04,0.04,0.72,0.01,0.0,-0.02,3.8799691,209.95765633812,101.01661,91.746933,157.35611,4.1221433,91.746933,1158.3,6.5,15.9,941.3,2.8,261.4,4.5,0.6,1.0,0.0,1.62976746347647,2.0677451217442,5,,3,3.79548918917219,3.0,11.2
WWA,12103380,42.5,-121.340153363663,47.1755354145871,-1263.35,9.4945,0.88,0.08,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.93,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,24.465179,275.734054626879,1156.7961,1159.0519,1713.012,627.38348,1159.0519,1790.2,1.2,9.8,684.5,120.8,275.9,4.3,0.6,1.0,0.0,3.42162202007949,4.46504202843017,8,,6,3.77276093809464,6.0,5.5
WWA,12103400,90.0,-121.371995891597,47.174462181803,-1254.95,9.17254,0.85,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.92,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,24.325205,299.235706537772,1130.5264,1124.3552,1733.7205,551.43475,1124.3552,1836.8,1.3,9.9,692.8,114.4,272.8,4.3,0.6,1.0,0.0,3.58327287928957,4.18989740140547,12,,10,4.51085950651685,10.0,5.6000000000000005
WWA,12103500,29.4,-121.420003182601,47.2742335899542,-1267.99,7.96201,0.85,0.1,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.85,0.1,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,21.476233,167.5125714736,1030.1001,1019.4296,1658.1711,601.64587,1019.4296,2252.0,2.0,10.1,738.0,90.1,266.1,4.2,0.5,1.0,0.0,5.75287588879758,7.17453063027436,16,,15,3.41444260841218,15.0,6.05
WWA,12104000,12.2,-121.469212072778,47.244987776808,-1250.0,9.0,0.83,0.1,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.86,0.07,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.89,0.06,0.04,0.01,0.0,0.0,0.0,0.0,0.0,20.553822,167.513412357592,1056.4711,1026.3193,1391.705,553.08289,1026.3193,2175.1,2.1,10.4,743.3,73.8,266.8,4.2,0.5,1.0,0.0,5.44023091904503,6.47723412174783,28,,27,2.58021682959233,27.0,6.25
WWA,12104500,249.1,-121.42307910612,47.205043786749,-1242.09,8.40452,0.85,0.1,0.04,0.01,0.01,0.0,0.0,0.0,-0.01,0.89,0.07,0.03,0.01,0.01,0.0,0.0,0.0,-0.01,0.89,0.05,0.04,0.01,0.01,0.0,0.0,0.0,0.0,23.415289,282.982695442602,1031.6544,1014.7094,1706.1173,451.32666,1014.7094,1953.4,1.8,10.4,722.5,88.6,266.7,4.2,0.6,1.0,0.0,3.69154224149282,4.82407224532839,43,,43,5.52186083788357,40.0,6.1000000000000005
WWA,12104700,8.3,-121.55307771142,47.2302136275443,-1236.44,8.38343,0.86,0.09,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.91,0.06,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.92,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,28.081932,223.792362338925,888.62787,883.15973,1357.5151,449.93015,883.15973,2122.6,2.6,11.1,765.5,55.2,263.9,4.2,0.5,1.0,0.0,3.65560022451902,4.0798743577163,11,,9,2.23001440015921,9.0,6.85
WWA,12105000,22.2,-121.522349191894,47.2648599791213,-1250.0,9.0,0.81,0.11,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.84,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.83,0.08,0.07,0.01,0.0,0.0,0.0,0.0,0.01,20.333658,253.942218437804,1012.286,1005.0142,1552.1233,638.1283,1005.0142,2325.7,2.3,10.3,756.6,69.4,257.2,4.2,0.5,1.0,0.0,5.60855246788657,5.6999950602551,21,,20,3.14415227867226,20.0,6.300000000000001
WWA,12105500,23.4,-121.813808213404,47.2287981199478,-1250.0,8.99997,0.93,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.95,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,24.607216,45.889953716299,907.8476,889.37311,1336.3253,419.92096,889.37311,2390.8,3.1,10.9,805.9,37.2,250.3,3.9,0.5,1.0,0.0,7.70513506388034,8.25278289552378,6,,6,3.19458313229916,5.0,7.0
WWA,12105700,42.7,-121.701854359184,47.3018240048344,-1254.26,8.84344,0.8,0.14,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.85,0.09,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.9,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,19.310102,246.496667535424,876.51312,874.62726,1346.5181,390.22702,874.62726,2546.6,3.1,10.7,802.5,47.1,253.1,4.0,0.5,1.0,0.0,5.10884967989882,6.38209339863103,10,,8,3.77734810210154,8.0,6.9
WWA,12105710,66.2,-121.740484158,47.3119964453451,-1294.2,7.37625,0.83,0.13,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.87,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.91,0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.0,18.371576,242.330051537289,768.31036,773.5672,1366.2312,389.61771,773.5672,2475.6,3.4,11.3,821.1,38.7,250.4,4.0,0.5,1.0,0.0,3.18152243447999,3.91671876208656,23,,21,4.2076732475291,21.0,7.35
WWA,12106000,10.4,-121.819338019972,47.2650745185426,-1257.98,8.70697,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.800034,62.0965231350179,725.59863,727.02002,1149.9465,314.80295,727.02002,2350.7,3.6,11.7,830.7,28.1,248.9,3.9,0.5,1.0,0.0,6.28771551250486,8.14465851609205,7,,6,2.43361335540045,6.0,7.649999999999999
WWA,12108500,81.1,-121.985404306814,47.2280618812949,-1215.57,0.44509,0.22,0.08,0.15,0.05,0.34,0.17,0.0,0.0,-0.01,0.23,0.07,0.14,0.05,0.34,0.17,0.0,0.0,0.0,0.25,0.05,0.14,0.05,0.32,0.18,0.0,0.0,0.01,4.3961148,279.876435487985,222.70369,259.55609,941.56042,67.49205,259.55609,1583.1,5.3,15.1,914.3,6.7,256.7,4.1,0.5,1.0,0.0,1.77153045055848,1.91179747789971,68,,69,4.40793801645838,71.0,10.2
WWA,12109500,17.4,-122.117005951468,47.4099445869023,-1399.51,3.36042,0.38,0.07,0.11,0.03,0.04,0.22,0.16,0.0,-0.01,0.38,0.07,0.11,0.03,0.04,0.23,0.16,0.0,-0.02,0.37,0.06,0.11,0.03,0.04,0.24,0.16,0.0,-0.01,2.1409605,98.4750621684027,158.33495,159.68007,208.6201,129.38672,159.68007,1341.5,6.3,15.4,957.0,3.2,256.7,3.9,0.6,1.0,0.0,0.544063553263675,0.650101712941663,3,,1,2.91235066461494,1.0,10.85
WWA,12110000,56.5,-122.143452462011,47.4011670229901,-1424.96,1.24572,0.16,0.04,0.09,0.05,0.05,0.55,0.06,0.0,0.0,0.17,0.04,0.09,0.05,0.05,0.55,0.06,0.0,-0.01,0.16,0.04,0.09,0.05,0.04,0.56,0.06,0.0,0.0,2.9720249,146.125884537126,143.33269,141.91992,208.6201,89.722275,141.91992,1283.6,6.4,15.5,957.1,2.9,257.6,4.0,0.6,1.0,0.0,0.813647574974518,1.21373155725442,3,,1,4.05178494780331,1.0,10.95
WWA,12110400,2.9,-122.063289822876,47.3631472631068,-1495.0,0.0,0.13,0.07,0.12,0.05,0.04,0.51,0.07,0.0,0.01,0.11,0.07,0.11,0.05,0.04,0.55,0.07,0.0,0.0,0.07,0.07,0.12,0.05,0.04,0.58,0.08,0.0,-0.01,2.9579239,223.147339396721,166.1786,162.13799,189.6523,125.39112,162.13799,1437.4,6.0,15.5,950.5,3.7,256.6,4.0,0.5,1.0,0.0,6.46915261125291,4.49392284450471,3,,1,1.3609765531356,1.0,10.75
WWA,12110500,40.3,-122.153473176802,47.3955718933359,-1436.11,0.31606,0.07,0.03,0.09,0.05,0.05,0.69,0.01,0.0,0.01,0.07,0.03,0.09,0.05,0.05,0.69,0.01,0.0,0.01,0.07,0.03,0.08,0.05,0.05,0.7,0.01,0.0,0.01,3.3744462,166.311557238484,133.45831,134.0434,188.4926,89.722275,134.0434,1265.0,6.4,15.6,957.0,2.8,257.9,4.0,0.6,1.0,0.0,1.60875878595792,1.08280844485792,3,,1,3.72086249996699,1.0,11.0
WWA,12111500,22.0,-122.01099347314,47.3157267128002,-1487.96,5.24695,0.42,0.13,0.11,0.06,0.04,0.19,0.05,0.0,0.0,0.42,0.12,0.12,0.05,0.03,0.2,0.05,0.0,0.0099999999999997,0.44,0.08,0.13,0.06,0.03,0.22,0.05,0.0,-0.01,3.877023,279.520368764003,177.06282,200.26511,387.21439,150.97707,200.26511,1572.4,5.6,15.2,934.7,5.0,256.4,4.0,0.5,1.0,0.0,2.75955994336109,3.2047523716264,7,,6,3.13549421592915,5.0,10.4
WWA,12112550,13.4,-122.165187655351,47.3477473115861,-1421.01,0.0,0.07,0.04,0.1,0.02,0.05,0.72,0.0,0.0,0.0,0.08,0.04,0.1,0.02,0.04,0.72,0.0,0.0,0.0,0.07,0.04,0.1,0.02,0.04,0.73,0.0,0.0,0.0,3.536319,161.10321950578,124.15207,123.20001,158.49002,31.864296,123.20001,1248.9,6.3,15.7,953.7,2.9,259.2,4.1,0.6,1.0,0.0,1.25408461389424,1.61220985734977,3,,1,2.66722820658196,0.0,11.0
WWA,12113000,1067.5,-121.772383100291,47.2686387011782,-1314.96,5.2193,0.6,0.13,0.08,0.02,0.05,0.11,0.01,0.0,0.0,0.64,0.1,0.07,0.02,0.05,0.11,0.01,0.0,0.0,0.67,0.07,0.07,0.02,0.05,0.11,0.01,0.0,0.0,14.984927,278.328302086387,562.99011,596.24347,1723.4779,13.560794,596.24347,1872.7,3.9,12.8,838.9,37.5,257.6,4.1,0.5,1.0,0.0,3.14909773313852,3.14701822958175,69,,69,6.9740110747592,74.0,8.35
WWA,12113346,12.1,-122.204481304432,47.4049657944213,-1349.42,0.0,0.03,0.02,0.04,0.01,0.01,0.88,0.0,0.0,0.01,0.03,0.02,0.04,0.01,0.01,0.89,0.0,0.0,0.0,0.02,0.02,0.04,0.01,0.01,0.89,0.0,0.0,0.01,3.4159043,278.491038049645,122.49171,100.60009,156.21483,8.633255,100.60009,1173.0,6.6,15.8,958.5,2.2,258.4,4.1,0.6,1.0,0.0,2.14054630390238,2.87038709426915,26,,25,2.57261223020711,30.0,11.2
WWA,12113347,6.8,-122.201104339435,47.3691423603218,-1412.27,0.0,0.06,0.03,0.06,0.01,0.02,0.82,0.0,0.0,0.0,0.06,0.03,0.06,0.02,0.02,0.82,0.0,0.0,-0.01,0.05,0.03,0.05,0.01,0.02,0.84,0.0,0.0,0.0,3.7622576,259.52841917281,116.48611,114.28564,146.77797,21.994406,114.28564,1211.0,6.5,15.8,956.5,2.6,259.1,4.2,0.6,1.0,0.0,1.41880523052057,2.09895791972018,25,,25,2.05412373369555,29.0,11.15
WWA,12113350,1221.7,-121.83187853273,47.2817318870247,-1306.62,4.55555,0.53,0.12,0.08,0.02,0.05,0.19,0.01,0.0,0.0,0.57,0.09,0.07,0.02,0.05,0.19,0.01,0.0,0.0,0.59,0.06,0.07,0.02,0.05,0.2,0.01,0.0,0.0,13.493982,289.032944603697,420.30554,528.46094,1733.7205,3.8712583,528.46094,1777.0,4.3,13.2,853.7,32.9,257.8,4.1,0.5,1.0,0.0,3.01668627789474,2.96137985734493,25,,23,7.10881680715014,23.0,8.75
WWA,12113500,24.6,-121.467227349057,47.3266531574661,-1250.42,8.97917,0.88,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.91,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.93,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,23.7164,207.902054001118,1198.7217,1178.9069,1661.5935,720.67865,1178.9069,2742.8,1.8,8.9,737.0,123.5,257.9,4.2,0.5,1.0,0.0,7.05388072710003,7.95969385087143,14,,14,3.24259235148552,14.0,5.3500000000000005
WWA,12114000,16.7,-121.493934819771,47.2903226325484,-1250.0,9.0,0.83,0.1,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.85,0.08,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.88,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,21.899864,259.799104613235,1068.2266,1088.5126,1562.2687,687.50641,1088.5126,2516.5,2.0,9.5,745.1,94.6,257.9,4.2,0.5,1.0,0.0,5.36216023063996,6.346995989591,34,,33,2.87356463957978,33.0,5.75
WWA,12114500,66.5,-121.49682844763,47.3160925144473,-1255.04,8.74817,0.86,0.09,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.91,0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.0,22.559593,250.525278233697,1078.7786,1074.058,1661.5935,575.18304,1074.058,2616.5,2.1,9.5,751.1,97.1,256.0,4.2,0.5,1.0,0.0,5.99109232883253,6.68925215411049,58,5.76060364897668,69,4.21212759787848,62.0,5.8
